"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
30135,30133,1.47318656909284e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H3N7F2 _ no glycan","CE & HILIC",NA,140862,324742.5,NA,30135,30136,NA,13,3
30139,30139,0.0001679999,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N6F3 _ extra modification","CE",NA,239416.5,NA,NA,30139,NA,NA,9,NA
30143,30142,0.000104853799225878,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H3N6F3 _ no glycan","C2",1338715,NA,NA,30143,NA,NA,9,NA,NA
30157,30155,8.47196e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H4N6F2 _ extra modification","C2 & CE",1220890,193955.5,NA,30157,30157,NA,8,11,NA
30166,0,0,"","CE",NA,114717.233333333,NA,NA,30166,NA,NA,3,NA
30172,30171,3.96437e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification","C2",1551076.33333333,NA,NA,30172,NA,NA,12,NA,NA
30176,30174,2.47428309776749e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F1 _ no glycan","CE & HILIC",NA,157454,397789.333333333,NA,30175,30177,NA,7,2
30187,30185,0.002438578,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1S1 _ extra modification","HILIC",NA,NA,188430.5,NA,NA,30187,NA,NA,15
30191,0,0,"","C2",1199490.66666667,NA,NA,30191,NA,NA,12,NA,NA
30195,30196,8.047336e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N7F2 _ extra modification","CE",NA,116344.05,NA,NA,30195,NA,NA,11,NA
30200,30202,9.187929e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N4F2S1 _ extra modification","CE",NA,137894.5,NA,NA,30200,NA,NA,11,NA
30209,0,0,"","CE",NA,103435.35,NA,NA,30209,NA,NA,17,NA
30214,30213,2.969785e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1 _ extra modification","HILIC",NA,NA,255682,NA,NA,30214,NA,NA,1
30238,30238,6.028412e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H3N7F2 _ extra modification","C2 & HILIC",1572705,NA,182137,30238,NA,30239,14,NA,2
30257,30259,0.0001294014,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5F1S1 _ extra modification","CE",NA,181700.5,NA,NA,30257,NA,NA,14,NA
30270,0,0,"","C2",1265910,NA,NA,30270,NA,NA,18,NA,NA
30276,30277,4.24668182937076e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1 _ no glycan","CE",NA,121358.5,NA,NA,30276,NA,NA,11,NA
30281,0,0,"","C2",2302606.66666667,NA,NA,30281,NA,NA,10,NA,NA
30287,30286,0.00015872,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F3 _ extra modification","C2",782986,NA,NA,30287,NA,NA,4,NA,NA
30290,30291,0.000245653579134627,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1S2 _ no glycan","HILIC",NA,NA,168185,NA,NA,30290,NA,NA,2
30294,30293,1.347799e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F1 _ extra modification","C2 & CE & HILIC",395576.5,133242.5,91638.45,30294,30293,30296,18,4,2
30311,0,0,"","CE",NA,180156.5,NA,NA,30311,NA,NA,10,NA
30322,30324,3.123695e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N4F2S1 _ extra modification","C2 & HILIC",1540665,NA,179598,30321,NA,30323,6,NA,2
30324,30324,3.123695e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N4F2S1 _ extra modification","C2",1208840,NA,NA,30324,NA,NA,17,NA,NA
30331,30331,0.0007729232,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F2S1 _ extra modification","C2 & CE & HILIC",1597611,191986,217053.5,30331,30333,30331,18,4,3
30337,30336,5.52289523343767e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H6N6F2 _ no glycan","CE",NA,233302.5,NA,NA,30337,NA,NA,3,NA
30345,30347,0.0004131762,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F1S1 _ extra modification","C2 & CE",1020243,106987.15,NA,30346,30345,NA,6,17,NA
30356,30358,4.0136860630645e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N5F1S1 _ no glycan","CE",NA,120251.1,NA,NA,30356,NA,NA,11,NA
30363,30365,0.000182436322086206,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N6F1S1 _ no glycan","C2 & CE",1786327.5,98361.45,NA,30363,30364,NA,11,18,NA
30368,30366,1.53670129792715e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H5N5F2S1 _ no glycan","CE & HILIC",NA,135096.5,153006,NA,30369,30367,NA,10,3
30378,0,0,"","CE",NA,156837.666666667,NA,NA,30378,NA,NA,12,NA
30385,30384,9.327658e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H3N7F2 _ extra modification","HILIC",NA,NA,131300,NA,NA,30385,NA,NA,10
30389,30388,0.0004848904,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F1S1 _ extra modification","C2 & CE",1075052,182908,NA,30389,30389,NA,15,11,NA
30397,30399,4.71033382780748e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F1S1 _ no glycan","HILIC",NA,NA,220313,NA,NA,30397,NA,NA,4
30401,30399,4.71033382780748e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F1S1 _ no glycan","CE & HILIC",NA,242920.5,187531.5,NA,30402,30401,NA,11,5
30410,30408,2.5598466728236e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F2S1 _ no glycan","C2",3539120,NA,NA,30410,NA,NA,10,NA,NA
30413,0,0,"","CE",NA,119243.925,NA,NA,30413,NA,NA,1,NA
30417,30416,2.50649545589045e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N6F2 _ no glycan","HILIC",NA,NA,187693.333333333,NA,NA,30417,NA,NA,9
30433,30431,9.656463e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F2S1 _ extra modification","CE",NA,147369.5,NA,NA,30433,NA,NA,9,NA
30438,30439,1.182168e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F2 _ extra modification","C2 & HILIC",1111875.66666667,NA,179728.15,30438,NA,30438,15,NA,8
30448,30446,0.0001685407,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H4N6F2 _ extra modification","CE",NA,166640.5,NA,NA,30448,NA,NA,12,NA
30452,30453,0.00017269384175476,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F1S2 _ no glycan","C2",2152770,NA,NA,30452,NA,NA,11,NA,NA
30455,30453,0.00017269384175476,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F1S2 _ no glycan","CE",NA,141137.933333333,NA,NA,30455,NA,NA,14,NA
30461,30462,7.886695e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1 _ extra modification","C2 & CE",1032703,118813.5,NA,30461,30462,NA,2,6,NA
30466,30465,1.60591013863665e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ no glycan","C2 & HILIC",1846299.5,NA,206680.5,30466,NA,30466,5,NA,9
30472,0,0,"","CE",NA,156422.666666667,NA,NA,30472,NA,NA,12,NA
30475,30476,0.0004562138,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1S2 _ extra modification","HILIC",NA,NA,259721,NA,NA,30475,NA,NA,3
30480,30479,1.369182e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H6N6F2 _ extra modification","C2",1407476,NA,NA,30480,NA,NA,17,NA,NA
30497,30495,8.11860344473704e-05,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F3S1 _ no glycan","C2 & CE",2253610,60098.235,NA,30498,30497,NA,4,1,NA
30502,30504,1.927511e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ extra modification","C2 & CE",1389399.33333333,139351.95,NA,30502,30503,NA,6,14,NA
30506,30505,4.030406e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F2 _ extra modification","CE & HILIC",NA,201382.666666667,227428.4,NA,30506,30506,NA,5,3
30511,30511,8.50463674388286e-05,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N6F2S1 _ no glycan","C2",1397025,NA,NA,30511,NA,NA,12,NA,NA
30520,30521,1.025681e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H6N6F2 _ extra modification","HILIC",NA,NA,164044.5,NA,NA,30520,NA,NA,10
30524,0,0,"","CE",NA,306406.5,NA,NA,30524,NA,NA,10,NA
30528,30527,2.34862288666473e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S1 _ no glycan","C2",824934,NA,NA,30528,NA,NA,2,NA,NA
30542,30543,7.453988e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N5F1S1 _ extra modification","C2 & HILIC",1661260.5,NA,216934.5,30543,NA,30542,15,NA,9
30546,30545,3.4055102151124e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F2S1 _ no glycan","CE",NA,231631,NA,NA,30546,NA,NA,15,NA
30564,0,0,"","CE",NA,82462.255,NA,NA,30564,NA,NA,1,NA
30576,0,0,"","CE & HILIC",NA,218865.5,90511.95,NA,30576,30576,NA,10,3
30586,30585,1.4666848628741e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N6F2 _ no glycan","C2 & CE",935429.5,127276,NA,30587,30585,NA,16,11,NA
30591,30591,6.297137e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H4N6F1S1 _ extra modification","CE & HILIC",NA,82861.15,141911,NA,30592,30591,NA,16,2
30596,30598,0.0001134292,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5S3 _ no glycan","CE",NA,260076,NA,NA,30596,NA,NA,9,NA
30604,0,0,"","HILIC",NA,NA,131679.35,NA,NA,30604,NA,NA,9
30619,0,0,"","C2",620836,NA,NA,30619,NA,NA,7,NA,NA
30625,30625,1.797873e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H6N6F1S1 _ extra modification","C2",1543393.5,NA,NA,30625,NA,NA,12,NA,NA
30633,0,0,"","C2 & CE & HILIC",1798954.33333333,208845,253865.5,30634,30633,30633,5,3,4
30642,0,0,"","CE",NA,166583,NA,NA,30642,NA,NA,12,NA
30650,30650,2.982405e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ extra modification","CE",NA,92771.2,NA,NA,30650,NA,NA,17,NA
30655,30656,2.59326180025602e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N5F1S2 _ no glycan","C2 & CE",1339375,302039.5,NA,30655,30656,NA,8,5,NA
30665,30667,1.587018e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H6N6F2 _ extra modification","CE",NA,120012,NA,NA,30665,NA,NA,3,NA
30678,30680,0.0001507741,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F3S1 _ extra modification","CE",NA,192119.666666667,NA,NA,30678,NA,NA,12,NA
30683,0,0,"","CE & HILIC",NA,177526,101631.15,NA,30683,30683,NA,10,2
30687,30689,6.604182e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N5F2S1 _ extra modification","C2",458329.5,NA,NA,30687,NA,NA,18,NA,NA
30690,30689,6.604182e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N5F2S1 _ extra modification","CE",NA,150290.5,NA,NA,30690,NA,NA,11,NA
30695,30696,0.0001579433,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N6F2S1 _ extra modification","C2 & CE & HILIC",1990395,113811.633333333,180269.333333333,30695,30695,30694,8,15,3
30701,0,0,"","CE",NA,105776.285,NA,NA,30701,NA,NA,1,NA
30707,30707,1.53429597907024e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N6F2S1 _ no glycan","CE",NA,215317.5,NA,NA,30707,NA,NA,11,NA
30712,30712,4.361728e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S1 _ extra modification","CE",NA,141844,NA,NA,30712,NA,NA,17,NA
30725,0,0,"","C2 & CE",485619.5,212970,NA,30726,30724,NA,1,9,NA
30751,30753,5.118785e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1S1 _ extra modification","HILIC",NA,NA,383792,NA,NA,30751,NA,NA,4
30755,30753,5.118785e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1S1 _ extra modification","C2 & CE",789662.5,65448.1,NA,30755,30755,NA,2,15,NA
30763,0,0,"","CE",NA,179262,NA,NA,30763,NA,NA,14,NA
30768,30770,2.723843e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N6F2 _ extra modification","C2",1577796.66666667,NA,NA,30767,NA,NA,8,NA,NA
30801,0,0,"","CE",NA,136467,NA,NA,30801,NA,NA,13,NA
30812,30812,2.083913e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H6N6F1S1 _ extra modification","C2",641780.5,NA,NA,30812,NA,NA,13,NA,NA
30816,30818,1.82305645429512e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S2 _ no glycan","CE",NA,122054.65,NA,NA,30816,NA,NA,13,NA
30821,30819,1.938272e-06,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H6N5F1S3 _ no glycan","CE",NA,174569.5,NA,NA,30821,NA,NA,14,NA
30824,0,0,"","HILIC",NA,NA,192740,NA,NA,30824,NA,NA,11
30831,0,0,"","CE & HILIC",NA,148033,180441,NA,30832,30830,NA,6,3
30839,30841,4.816058e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N5F1S2 _ extra modification","CE",NA,135460.65,NA,NA,30839,NA,NA,13,NA
30853,0,0,"","CE",NA,59528.9,NA,NA,30853,NA,NA,17,NA
30870,0,0,"","CE",NA,102622.15,NA,NA,30870,NA,NA,6,NA
30880,0,0,"","CE",NA,150589.5,NA,NA,30880,NA,NA,17,NA
30888,30888,1.3327220583831e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F2 _ H3N4F1 _ no glycan","CE",NA,113534.6,NA,NA,30888,NA,NA,12,NA
30900,30899,3.700815e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F2S1 _ extra modification","CE",NA,228639.1,NA,NA,30900,NA,NA,16,NA
30915,30915,3.576678e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N6F1S1 _ extra modification","CE",NA,104474.85,NA,NA,30915,NA,NA,11,NA
30923,0,0,"","HILIC",NA,NA,81229,NA,NA,30923,NA,NA,3
30928,30929,6.783557e-05,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F1S3 _ extra modification","C2",2567250,NA,NA,30928,NA,NA,11,NA,NA
30937,0,0,"","CE",NA,111721.95,NA,NA,30937,NA,NA,14,NA
30941,30942,9.273626e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F3S1 _ extra modification","C2",1349347.5,NA,NA,30941,NA,NA,14,NA,NA
30947,0,0,"","HILIC",NA,NA,320049.5,NA,NA,30947,NA,NA,5
30963,30963,1.197424e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5S3 _ no glycan","CE",NA,184981.5,NA,NA,30963,NA,NA,16,NA
30976,0,0,"","C2",809609.5,NA,NA,30976,NA,NA,18,NA,NA
30980,30979,3.800348e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N5S3 _ extra modification","CE & HILIC",NA,198533,218161.5,NA,30981,30979,NA,19,10
30993,30993,1.17821859013298e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,584497.5,NA,NA,30993,NA,NA,5
30999,0,0,"","CE",NA,224486.5,NA,NA,30999,NA,NA,12,NA
31006,31004,3.599647e-06,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H6N5F1S3 _ extra modification","C2 & CE & HILIC",1494965,151888.7,149285.5,31006,31008,31006,5,13,11
31016,0,0,"","CE",NA,112267.55,NA,NA,31016,NA,NA,18,NA
31030,31032,7.472499e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2 _ H3N4F1 _ extra modification","CE",NA,110033.7,NA,NA,31030,NA,NA,12,NA
31033,31034,1.14060443282201e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,1117810,NA,NA,31033,NA,NA,5
31051,31050,1.07496591560668e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2 _ H3N5F1 _ no glycan","CE",NA,136837.366666667,NA,NA,31051,NA,NA,12,NA
31082,0,0,"","HILIC",NA,NA,139809.5,NA,NA,31082,NA,NA,3
31097,31097,0.000100421354716445,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H3N4F1 _ no glycan","C2 & CE & HILIC",1788480,189765.666666667,555814,31097,31097,31095,3,16,5
31114,31114,3.35742488487884e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F3 _ H4N4F1 _ no glycan","CE",NA,86460.85,NA,NA,31114,NA,NA,19,NA
31121,0,0,"","CE",NA,130196.5,NA,NA,31121,NA,NA,12,NA
31142,0,0,"","HILIC",NA,NA,686394.5,NA,NA,31142,NA,NA,17
31148,31148,2.223787e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5S3 _ extra modification","CE",NA,119608.95,NA,NA,31148,NA,NA,12,NA
31154,31154,6.53902420935321e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1 _ H3N4F1 _ no glycan","CE",NA,95836.405,NA,NA,31154,NA,NA,1,NA
31183,0,0,"","C2",682727.5,NA,NA,31183,NA,NA,14,NA,NA
31187,31187,5.59933810826031e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1 _ H5N4F1 _ no glycan","CE",NA,80090.95,NA,NA,31187,NA,NA,14,NA
31196,31196,3.14774857358804e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H3N5F1 _ no glycan","CE & HILIC",NA,163753,1383846.66666667,NA,31197,31196,NA,12,5
31202,31202,5.81542926773166e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N3F2 _ no glycan","CE",NA,125598.5,NA,NA,31202,NA,NA,9,NA
31215,31213,3.99189709799382e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H3N4F1 _ no glycan","HILIC",NA,NA,275743.5,NA,NA,31215,NA,NA,12
31218,31219,2.118265e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N4F1 _ extra modification","CE & HILIC",NA,105701.25,256199.333333333,NA,31218,31219,NA,12,4
31222,0,0,"","CE",NA,85874.95,NA,NA,31222,NA,NA,17,NA
31251,31253,7.52705752369667e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H3N5F1 _ no glycan","CE & HILIC",NA,108325.766666667,836345.666666667,NA,31252,31251,NA,16,5
31256,31254,1.00801667089688e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2 _ H3N4F1 _ no glycan","HILIC",NA,NA,573277.5,NA,NA,31256,NA,NA,8
31279,0,0,"","HILIC",NA,NA,251013.5,NA,NA,31279,NA,NA,10
31288,0,0,"","CE",NA,87489.95,NA,NA,31288,NA,NA,19,NA
31294,31295,7.161117e-06,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S3 _ extra modification","CE",NA,120486.266666667,NA,NA,31294,NA,NA,15,NA
31297,31295,7.161117e-06,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S3 _ extra modification","C2 & HILIC",1443748.5,NA,849377,31298,NA,31296,16,NA,5
31302,31300,0.00026828737783775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H3N5F1 _ no glycan","CE & HILIC",NA,150068,680852.5,NA,31302,31303,NA,18,6
31309,31310,4.38348957937479e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F2 _ H4N6 _ no glycan","HILIC",NA,NA,282888,NA,NA,31309,NA,NA,7
31320,31318,2.31171898477136e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H4N3F2 _ no glycan","CE",NA,95936.95,NA,NA,31320,NA,NA,19,NA
31325,31325,0.000718834609582395,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N4F1 _ no glycan","CE",NA,70476.685,NA,NA,31325,NA,NA,1,NA
31340,31341,0.000677467737301081,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H3N5F1 _ no glycan","HILIC",NA,NA,1075775.5,NA,NA,31340,NA,NA,5
31349,31348,0.000143640866038158,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N3F2 _ no glycan","CE",NA,119699.5,NA,NA,31349,NA,NA,18,NA
31354,31356,9.896323e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H3N4F1 _ extra modification","CE",NA,145759,NA,NA,31354,NA,NA,15,NA
31357,31357,0.000174697669006616,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1 _ H3N5F1 _ no glycan","HILIC",NA,NA,1253528.33333333,NA,NA,31357,NA,NA,5
31372,31374,1.42364824085329e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H3N5F1 _ no glycan","HILIC",NA,NA,119035.6,NA,NA,31372,NA,NA,17
31398,31400,3.81444567256284e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,812875.333333333,NA,NA,31398,NA,NA,5
31403,31405,0.000211592479993518,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N4F1 _ no glycan","CE",NA,76324.65,NA,NA,31403,NA,NA,17,NA
31407,31405,0.000211592479993518,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N4F1 _ no glycan","C2",1222845,NA,NA,31407,NA,NA,11,NA,NA
31412,31413,6.444077e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1 _ H3N4F1 _ extra modification","CE",NA,113815.3,NA,NA,31412,NA,NA,6,NA
31421,31422,5.659193e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N5F1 _ extra modification","CE & HILIC",NA,66364.9,351412.666666667,NA,31422,31421,NA,1,8
31433,31432,9.27020984613179e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1 _ H3N5F1 _ no glycan","CE",NA,98100.4,NA,NA,31433,NA,NA,12,NA
31442,31444,0.0001590924,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N4F1 _ extra modification","HILIC",NA,NA,421018.5,NA,NA,31442,NA,NA,8
31450,0,0,"","CE",NA,88398.7,NA,NA,31450,NA,NA,13,NA
31456,31457,2.69303426761457e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2 _ H3N5F1 _ no glycan","HILIC",NA,NA,497574,NA,NA,31456,NA,NA,5
31461,31462,0.000225155184495402,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N5F1 _ no glycan","HILIC",NA,NA,837271,NA,NA,31461,NA,NA,6
31469,31469,0.001379003,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N4F1 _ extra modification","CE",NA,53258.0733333333,NA,NA,31469,NA,NA,1,NA
31481,31480,1.33959393622808e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,639163,NA,NA,31481,NA,NA,6
31491,31493,0.000102528105848819,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H4N3F2 _ no glycan","HILIC",NA,NA,417688.65,NA,NA,31491,NA,NA,5
31496,31498,8.91991952995628e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F2 _ H3N5F1 _ no glycan","C2",1231710,NA,NA,31496,NA,NA,3,NA,NA
31502,31503,0.000568552179424391,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H4N5F1 _ no glycan","CE & HILIC",NA,208595.4,1492526.66666667,NA,31503,31502,NA,15,6
31505,31503,0.000568552179424391,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H4N5F1 _ no glycan","C2",1205589,NA,NA,31505,NA,NA,7,NA,NA
31524,31526,0.001258154,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H3N5F1 _ extra modification","CE & HILIC",NA,143956.05,518081.5,NA,31525,31524,NA,15,14
31545,31544,0.000474372122416172,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N5F1 _ no glycan","CE & HILIC",NA,113983.5,859509.5,NA,31546,31544,NA,13,5
31559,31560,8.34055298021141e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H4N6 _ no glycan","CE & HILIC",NA,244783.7,995484.5,NA,31560,31558,NA,2,6
31563,31562,0.000105268010357736,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H3N5F1 _ no glycan","C2 & HILIC",2587685.66666667,NA,805925,31563,NA,31564,5,NA,7
31599,31601,6.676308e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2 _ H3N5F1 _ extra modification","HILIC",NA,NA,647823.5,NA,NA,31599,NA,NA,5
31606,31608,0.000556132388598648,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N5F1 _ no glycan","C2 & CE & HILIC",3695760,279306.333333333,1858263.33333333,31606,31606,31604,6,3,6
31627,31626,5.306737e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H3N4F1 _ extra modification","C2 & HILIC",1105577.5,NA,521841.666666667,31627,NA,31628,2,NA,7
31631,31631,0.00123067,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H3N5F1 _ extra modification","C2",3717990,NA,NA,31631,NA,NA,1,NA,NA
