"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
30402,0,0,"","HILIC",NA,NA,1140958,NA,NA,30402,NA,NA,4
30410,30408,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F1S1","C2",1974148,NA,NA,30410,NA,NA,2,NA,NA
30419,0,0,"","HILIC",NA,NA,4539596.66666667,NA,NA,30419,NA,NA,5
30433,30432,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2","CE & HILIC",NA,221928.6,1170429.33333333,NA,30432,30434,NA,8,6
30462,30462,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2","HILIC",NA,NA,5251350,NA,NA,30462,NA,NA,5
30481,0,0,"","C2 & HILIC",4454360,NA,1397380,30482,NA,30481,3,NA,6
30486,0,0,"","HILIC",NA,NA,863665,NA,NA,30486,NA,NA,17
30497,0,0,"","CE",NA,250813,NA,NA,30497,NA,NA,17,NA
30510,0,0,"","HILIC",NA,NA,1626417,NA,NA,30510,NA,NA,6
30513,0,0,"","HILIC",NA,NA,2744775,NA,NA,30513,NA,NA,5
30525,0,0,"","C2 & CE",1396287.66666667,580239,NA,30525,30526,NA,1,4,NA
30531,0,0,"","C2",2369725,NA,NA,30531,NA,NA,12,NA,NA
30536,30536,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S1","HILIC",NA,NA,1131665,NA,NA,30536,NA,NA,6
30540,0,0,"","C2",815542.5,NA,NA,30540,NA,NA,16,NA,NA
30547,0,0,"","C2 & CE",1371753,256815.5,NA,30548,30547,NA,14,5,NA
30556,0,0,"","C2",2158415,NA,NA,30556,NA,NA,3,NA,NA
30565,0,0,"","CE",NA,172348.5,NA,NA,30565,NA,NA,11,NA
30575,30577,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F1S1","HILIC",NA,NA,1902070,NA,NA,30575,NA,NA,5
30592,30594,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2","CE & HILIC",NA,194696,859146.5,NA,30592,30592,NA,14,4
30598,0,0,"","C2",3269582,NA,NA,30599,NA,NA,4,NA,NA
30609,0,0,"","CE",NA,334574,NA,NA,30609,NA,NA,11,NA
30623,0,0,"","CE & HILIC",NA,353968,4426570,NA,30624,30622,NA,8,5
30626,0,0,"","CE",NA,84405.55,NA,NA,30626,NA,NA,20,NA
30631,0,0,"","CE",NA,288271.5,NA,NA,30631,NA,NA,1,NA
30635,30635,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6S2","HILIC",NA,NA,562807.666666667,NA,NA,30635,NA,NA,4
30639,0,0,"","HILIC",NA,NA,1922080,NA,NA,30639,NA,NA,6
30647,0,0,"","HILIC",NA,NA,328753.5,NA,NA,30647,NA,NA,14
30663,30665,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S2","HILIC",NA,NA,4372180,NA,NA,30663,NA,NA,5
30669,0,0,"","HILIC",NA,NA,542442.5,NA,NA,30669,NA,NA,4
30675,30676,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6S2","C2",2772549.15,NA,NA,30675,NA,NA,10,NA,NA
30678,30676,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6S2","C2",3266615.66666667,NA,NA,30678,NA,NA,2,NA,NA
30685,0,0,"","C2 & HILIC",3156445,NA,1969620,30686,NA,30684,4,NA,6
30692,0,0,"","C2 & CE",3226695,330088.5,NA,30692,30692,NA,17,12,NA
30711,30709,0.00140952809363913,"Hex(1)HexNAc(1)NeuAc(1) _ H6N8F2","HILIC",NA,NA,4964030,NA,NA,30711,NA,NA,6
30723,30723,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F1S2","CE",NA,289277,NA,NA,30723,NA,NA,14,NA
30730,0,0,"","C2",3180800,NA,NA,30730,NA,NA,5,NA,NA
30748,0,0,"","CE",NA,324717.5,NA,NA,30748,NA,NA,12,NA
30767,30766,0.000373376868031772,"Hex(1)HexNAc(1)NeuAc(1) _ H6N9F1","HILIC",NA,NA,1596700,NA,NA,30767,NA,NA,5
30776,0,0,"","CE & HILIC",NA,293290.5,4240290,NA,30777,30775,NA,1,6
30784,0,0,"","CE",NA,164604.5,NA,NA,30784,NA,NA,18,NA
30797,0,0,"","HILIC",NA,NA,2134723.33333333,NA,NA,30797,NA,NA,6
30800,0,0,"","CE",NA,119101,NA,NA,30800,NA,NA,21,NA
30826,30827,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2","HILIC",NA,NA,4154753.33333333,NA,NA,30826,NA,NA,6
30849,0,0,"","CE",NA,123703,NA,NA,30849,NA,NA,15,NA
30872,30872,0.00083023694453371,"Hex(1)HexNAc(1)NeuAc(1) _ H7N8F2","HILIC",NA,NA,5993250,NA,NA,30872,NA,NA,6
30880,0,0,"","CE & HILIC",NA,92626.35,1014040.5,NA,30879,30881,NA,19,7
30888,30886,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1S2","C2",4685645,NA,NA,30888,NA,NA,6,NA,NA
30914,30913,0.00176167048979595,"Hex(1)HexNAc(1)NeuAc(1) _ H6N9F2","HILIC",NA,NA,16477433.3333333,NA,NA,30914,NA,NA,6
30918,0,0,"","HILIC",NA,NA,436303.5,NA,NA,30918,NA,NA,1
30932,0,0,"","CE & HILIC",NA,343221,2636973.33333333,NA,30932,30932,NA,3,7
30944,0,0,"","C2",1806215,NA,NA,30944,NA,NA,16,NA,NA
30954,0,0,"","CE",NA,99560.65,NA,NA,30954,NA,NA,1,NA
30970,0,0,"","HILIC",NA,NA,2447089,NA,NA,30970,NA,NA,6
30973,0,0,"","HILIC",NA,NA,1936368.5,NA,NA,30973,NA,NA,5
30977,0,0,"","C2 & CE",17570200,1538183.33333333,NA,30977,30978,NA,4,1,NA
30987,0,0,"","HILIC",NA,NA,810955.5,NA,NA,30987,NA,NA,7
30990,0,0,"","CE",NA,324265.5,NA,NA,30990,NA,NA,10,NA
31003,31001,0.0098894555862028,"Hex(1)HexNAc(1)NeuAc(2) _ H6N8F2","C2 & HILIC",2061181.5,NA,21924233.3333333,31004,NA,31002,9,NA,6
31016,31018,0.000683165578453694,"Hex(1)HexNAc(1)NeuAc(1) _ H7N8F3","HILIC",NA,NA,10514043.3333333,NA,NA,31016,NA,NA,7
31023,0,0,"","C2 & CE",1973150,106447.4,NA,31023,31024,NA,15,20,NA
31066,0,0,"","C2 & CE",16901966.6666667,1589793.33333333,NA,31066,31066,NA,5,2,NA
31076,31075,0.00173768088593694,"Hex(1)HexNAc(1)NeuAc(1) _ H7N9F2","HILIC",NA,NA,10523216.6666667,NA,NA,31076,NA,NA,6
31090,0,0,"","HILIC",NA,NA,1769934,NA,NA,31090,NA,NA,7
31117,31116,0.00234938504532418,"Hex(1)HexNAc(1)NeuAc(1) _ H6N10F2","HILIC",NA,NA,21293633.3333333,NA,NA,31117,NA,NA,6
31124,0,0,"","C2 & CE",1521607,443966,NA,31124,31126,NA,12,8,NA
31131,31132,0.000399466219881676,"Hex(2)HexNAc(2)NeuAc(1) _ H6N9F1","HILIC",NA,NA,2996343.33333333,NA,NA,31131,NA,NA,7
31141,0,0,"","C2 & CE",8575320,1129647.66666667,NA,31141,31141,NA,4,2,NA
31165,31163,0.00582506402394057,"Hex(1)HexNAc(1)NeuAc(2) _ H7N8F2","HILIC",NA,NA,11046283.3333333,NA,NA,31165,NA,NA,6
31178,0,0,"","HILIC",NA,NA,5319103.33333333,NA,NA,31178,NA,NA,7
31180,0,0,"","C2 & CE",25286533.3333333,1936326.66666667,NA,31181,31180,NA,4,2,NA
31197,31197,0.000629898175803783,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N8F2","CE",NA,143617,NA,NA,31197,NA,NA,16,NA
31201,0,0,"","CE",NA,136518,NA,NA,31201,NA,NA,19,NA
31206,31204,0.0123601382228438,"Hex(1)HexNAc(1)NeuAc(2) _ H6N9F2","C2 & HILIC",4307990,NA,27928600,31207,NA,31205,9,NA,6
31213,0,0,"","CE",NA,104893.5,NA,NA,31213,NA,NA,21,NA
31222,31220,0.00229727395414277,"Hex(1)HexNAc(1)NeuAc(1) _ H7N9F1S1","HILIC",NA,NA,11918100,NA,NA,31222,NA,NA,7
31229,0,0,"","C2 & CE",10986083.3333333,1385705,NA,31228,31230,NA,5,2,NA
31235,31237,0.00116374073053032,"Hex(1)HexNAc(1)NeuAc(1) _ H8N9F2","CE",NA,883558,NA,NA,31235,NA,NA,3,NA
31238,31237,0.00116374073053032,"Hex(1)HexNAc(1)NeuAc(1) _ H8N9F2","CE",NA,298522.5,NA,NA,31238,NA,NA,1,NA
31269,0,0,"","C2 & CE",24480166.6666667,2194600,NA,31269,31270,NA,5,2,NA
31279,31278,0.00199132774198771,"Hex(1)HexNAc(1)NeuAc(1) _ H7N10F2","HILIC",NA,NA,8619086.66666667,NA,NA,31279,NA,NA,7
31286,0,0,"","C2",7505340,NA,NA,31286,NA,NA,4,NA,NA
31289,0,0,"","CE",NA,230244,NA,NA,31289,NA,NA,16,NA
31293,0,0,"","C2 & HILIC",4088130,NA,662699,31293,NA,31294,17,NA,8
31312,0,0,"","HILIC",NA,NA,14185100,NA,NA,31312,NA,NA,7
31320,31320,0.000883512778945296,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N9F2","HILIC",NA,NA,14737253.3333333,NA,NA,31320,NA,NA,6
31324,31325,0.00165826479056355,"Hex(1)HexNAc(1)NeuAc(1) _ H8N8F2S1","HILIC",NA,NA,2540360,NA,NA,31324,NA,NA,8
31328,0,0,"","CE",NA,1414380,NA,NA,31328,NA,NA,2,NA
31342,0,0,"","C2 & CE",11313210,826004,NA,31343,31342,NA,4,1,NA
31351,31350,0.0105454691185383,"Hex(1)HexNAc(1)NeuAc(2) _ H6N9F3","HILIC",NA,NA,10498990,NA,NA,31351,NA,NA,6
31367,31366,0.0121918236479411,"Hex(1)HexNAc(1)NeuAc(2) _ H7N9F2","C2 & HILIC",2486671.5,NA,28820733.3333333,31367,NA,31368,8,NA,7
31374,0,0,"","C2",10839643.3333333,NA,NA,31374,NA,NA,5,NA,NA
31380,0,0,"","CE",NA,1789538.5,NA,NA,31380,NA,NA,3,NA
31383,31383,0.00204527685167088,"Hex(1)HexNAc(1)NeuAc(1) _ H8N9F3","C2 & CE & HILIC",34030833.3333333,2647950,3491296.66666667,31384,31383,31383,4,2,8
31408,31407,0.01648362963851,"Hex(1)HexNAc(1)NeuAc(2) _ H6N10F2","HILIC",NA,NA,24953966.6666667,NA,NA,31408,NA,NA,6
31415,0,0,"","C2 & CE",19750500,1472422.66666667,NA,31415,31416,NA,2,2,NA
31424,31424,0.00304999955757174,"Hex(1)HexNAc(1)NeuAc(1) _ H7N10F3","HILIC",NA,NA,11937100,NA,NA,31424,NA,NA,7
31427,31425,0.00160805133024294,"Hex(2)HexNAc(2)NeuAc(1) _ H6N9F3","C2",1828354.5,NA,NA,31427,NA,NA,11,NA,NA
31431,0,0,"","C2 & CE",31655200,3602836.66666667,NA,31431,31431,NA,5,2,NA
31437,0,0,"","CE",NA,199288.5,NA,NA,31437,NA,NA,14,NA
31441,31441,0.00185909967729121,"Hex(2)HexNAc(2)NeuAc(1) _ H7N9F2","HILIC",NA,NA,941410.666666667,NA,NA,31441,NA,NA,10
31447,0,0,"","C2",6610540,NA,NA,31447,NA,NA,4,NA,NA
31456,31454,0.00905776663747573,"Hex(1)HexNAc(1)NeuAc(2) _ H7N8F2S1","HILIC",NA,NA,33167466.6666667,NA,NA,31456,NA,NA,7
31460,0,0,"","HILIC",NA,NA,3922750,NA,NA,31460,NA,NA,6
31472,0,0,"","C2 & CE & HILIC",30434933.3333333,3406143.33333333,5118410,31472,31473,31471,5,2,8
31481,31482,0.00251354608026315,"Hex(2)HexNAc(2)NeuAc(1) _ H6N10F2","C2",2168799,NA,NA,31481,NA,NA,12,NA,NA
31485,0,0,"","CE & HILIC",NA,943006,1330506.5,NA,31485,31486,NA,1,9
31489,0,0,"","C2",15640266.6666667,NA,NA,31489,NA,NA,4,NA,NA
31496,0,0,"","HILIC",NA,NA,10543130,NA,NA,31496,NA,NA,6
31512,31511,0.0161180105890475,"Hex(1)HexNAc(1)NeuAc(2) _ H7N9F1S1","CE",NA,980608.5,NA,NA,31512,NA,NA,2,NA
31515,0,0,"","HILIC",NA,NA,21793100,NA,NA,31515,NA,NA,7
31519,0,0,"","C2 & CE",29972700,3173163.33333333,NA,31519,31519,NA,7,3,NA
31524,31523,0.00117826331441092,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N10F2","HILIC",NA,NA,2641518.66666667,NA,NA,31524,NA,NA,6
31530,31528,0.0081649754413347,"Hex(1)HexNAc(1)NeuAc(2) _ H8N9F2","CE & HILIC",NA,2265323.33333333,5448096.66666667,NA,31531,31530,NA,2,8
31536,0,0,"","C2",6432583.33333333,NA,NA,31536,NA,NA,5,NA,NA
31545,31544,0.00863044950936381,"Hex(1)HexNAc(1)NeuAc(2) _ H9N9F1","C2 & CE & HILIC",20799333.3333333,1058844.66666667,833817,31547,31545,31545,3,1,9
31559,0,0,"","C2 & CE",9656340,531275.05,NA,31559,31559,NA,7,3,NA
31571,31569,0.0139714471466241,"Hex(1)HexNAc(1)NeuAc(2) _ H7N10F2","HILIC",NA,NA,36906500,NA,NA,31571,NA,NA,7
31577,0,0,"","C2 & CE",28348566.6666667,3552616.66666667,NA,31577,31578,NA,5,2,NA
31581,0,0,"","HILIC",NA,NA,415834,NA,NA,31581,NA,NA,9
31586,31586,0.00245779377638348,"Hex(2)HexNAc(2)NeuAc(1) _ H7N9F1S1","CE",NA,1102670,NA,NA,31586,NA,NA,2,NA
31588,31586,0.00245779377638348,"Hex(2)HexNAc(2)NeuAc(1) _ H7N9F1S1","C2 & CE & HILIC",16282633.3333333,898398.5,4739773.33333333,31589,31588,31587,3,1,8
31607,0,0,"","HILIC",NA,NA,443793.5,NA,NA,31607,NA,NA,9
31612,31612,0.000385151932670638,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N9F3","HILIC",NA,NA,3231473.66666667,NA,NA,31612,NA,NA,6
31616,31616,0.011634628689168,"Hex(1)HexNAc(1)NeuAc(2) _ H8N8F2S1","CE & HILIC",NA,1722590,22291900,NA,31617,31616,NA,4,7
31620,31619,0.00131603493956755,"Hex(2)HexNAc(2)NeuAc(1) _ H9N9F1","HILIC",NA,NA,6890990,NA,NA,31620,NA,NA,8
31629,31627,0.00150309577418747,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N10F2","CE",NA,506431.5,NA,NA,31629,NA,NA,1,NA
31634,0,0,"","C2 & CE & HILIC",43007866.6666667,4313283.33333333,1915523.33333333,31634,31634,31633,5,3,9
31651,31650,0.000576924647880746,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H7N8F2S1","C2",9811126.66666667,NA,NA,31651,NA,NA,3,NA,NA
31659,31657,0.0199392612778841,"Hex(1)HexNAc(1)NeuAc(2) _ H7N9F2S1","HILIC",NA,NA,35084166.6666667,NA,NA,31659,NA,NA,7
31677,0,0,"","C2 & CE & HILIC",14120050,2924433.33333333,14645900,31678,31678,31676,5,3,8
31681,0,0,"","C2",23978966.6666667,NA,NA,31681,NA,NA,6,NA,NA
31692,31690,0.00201570755422148,"Hex(1)HexNAc(1)NeuAc(1) _ H9N9F2S1","C2 & CE & HILIC",17832375,747341,1529350,31692,31692,31690,4,1,6
31696,0,0,"","C2",10333060,NA,NA,31696,NA,NA,3,NA,NA
31699,0,0,"","HILIC",NA,NA,9597613.33333333,NA,NA,31699,NA,NA,7
31703,0,0,"","C2",6045846.85,NA,NA,31703,NA,NA,6,NA,NA
31711,0,0,"","C2",2963160,NA,NA,31711,NA,NA,17,NA,NA
31717,31715,0.0213992436891905,"Hex(1)HexNAc(1)NeuAc(2) _ H7N10F3","HILIC",NA,NA,11761695,NA,NA,31717,NA,NA,7
31722,31724,0.00052005927840505,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N9F2","C2 & CE",33762733.3333333,3887683.33333333,NA,31722,31723,NA,6,3,NA
31732,31731,0.00947458437150412,"Hex(1)HexNAc(1)NeuAc(2) _ H8N10F2","HILIC",NA,NA,15729366.6666667,NA,NA,31732,NA,NA,8
31735,0,0,"","CE",NA,2623896.66666667,NA,NA,31735,NA,NA,2,NA
31740,31740,0.000549707145649083,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H9N9F1","C2",22707466.6666667,NA,NA,31740,NA,NA,5,NA,NA
31746,31748,0.000744541120575915,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H8N9F2","CE",NA,436109.5,NA,NA,31746,NA,NA,2,NA
31749,31749,0.00218818861718808,"Hex(2)HexNAc(2)NeuAc(1) _ H8N9F3","HILIC",NA,NA,1192045,NA,NA,31749,NA,NA,6
31752,0,0,"","C2",7746943.33333333,NA,NA,31752,NA,NA,3,NA,NA
31761,0,0,"","C2 & CE",13794333.3333333,2004613.33333333,NA,31761,31762,NA,5,3,NA
31766,31765,0.000889896212616152,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H7N10F2","HILIC",NA,NA,11621650,NA,NA,31766,NA,NA,8
31773,31772,0.00953077496344144,"Hex(1)HexNAc(1)NeuAc(2) _ H7N11F2","CE & HILIC",NA,253425.5,26340400,NA,31773,31773,NA,15,7
31781,0,0,"","C2 & CE & HILIC",23924366.6666667,3561083.33333333,3299090,31780,31781,31781,5,3,9
31793,0,0,"","CE",NA,489415.666666667,NA,NA,31793,NA,NA,1,NA
31796,0,0,"","C2",16958396.6666667,NA,NA,31796,NA,NA,5,NA,NA
31800,0,0,"","CE",NA,410055.5,NA,NA,31800,NA,NA,5,NA
31816,0,0,"","C2 & HILIC",2121815,NA,3949952,31816,NA,31817,18,NA,11
31821,31820,0.0186352591170843,"Hex(1)HexNAc(1)NeuAc(2) _ H8N9F2S1","HILIC",NA,NA,33305100,NA,NA,31821,NA,NA,8
31830,31831,0.00152963542302638,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H7N10F3","C2",12141613.3333333,NA,NA,31830,NA,NA,13,NA,NA
31837,31836,0.001060929030829,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H8N8F2S1","C2 & CE & HILIC",28722166.6666667,3804830,5345033.33333333,31838,31837,31838,5,3,9
31842,0,0,"","CE",NA,264441.5,NA,NA,31842,NA,NA,2,NA
31851,31853,0.00127000967811987,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H7N9F2S1","C2 & HILIC",5682945,NA,378040.5,31852,NA,31850,3,NA,10
31862,31861,0.0218305566812074,"Hex(1)HexNAc(1)NeuAc(2) _ H7N10F2S1","HILIC",NA,NA,25216433.3333333,NA,NA,31862,NA,NA,7
31878,31878,0.0151266310925757,"Hex(1)HexNAc(1)NeuAc(2) _ H8N10F3","HILIC",NA,NA,19331150,NA,NA,31878,NA,NA,8
31881,0,0,"","CE",NA,2230665,NA,NA,31881,NA,NA,2,NA
31884,0,0,"","C2 & CE",43118600,4750436.66666667,NA,31884,31884,NA,6,3,NA
31894,31893,0.00356229590964945,"Hex(2)HexNAc(2)NeuAc(2) _ H8N9F2","C2 & HILIC",11384900,NA,2500540,31895,NA,31894,4,NA,9
31900,0,0,"","C2",10563929.5,NA,NA,31900,NA,NA,5,NA,NA
31905,0,0,"","HILIC",NA,NA,10110035,NA,NA,31905,NA,NA,7
31909,31909,0.00376537752091722,"Hex(2)HexNAc(2)NeuAc(2) _ H9N9F1","HILIC",NA,NA,12555833.3333333,NA,NA,31909,NA,NA,8
31912,31911,0.00136300167849556,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H7N10F3","C2",2398495,NA,NA,31912,NA,NA,15,NA,NA
31926,31927,0.00060347340256381,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N10F2","C2 & CE & HILIC",35888833.3333333,4300536.66666667,7138456.66666667,31925,31926,31926,6,3,9
31935,31934,0.00609560057833645,"Hex(2)HexNAc(2)NeuAc(2) _ H7N10F2","HILIC",NA,NA,15077200,NA,NA,31935,NA,NA,8
31939,0,0,"","C2",4117215.5,NA,NA,31939,NA,NA,3,NA,NA
31941,0,0,"","C2 & CE",28248666.6666667,2918476.66666667,NA,31942,31941,NA,5,3,NA
31952,31952,0.00230662087926935,"Hex(2)HexNAc(2)NeuAc(1) _ H8N10F3","HILIC",NA,NA,4215820,NA,NA,31952,NA,NA,7
31958,0,0,"","HILIC",NA,NA,334832.5,NA,NA,31958,NA,NA,6
31965,31966,0.0100598478012884,"Hex(1)HexNAc(1)NeuAc(2) _ H8N9F3S1","C2 & CE",10494980,1971550,NA,31963,31965,NA,5,4,NA
31972,0,0,"","C2 & CE",21481200,2120220,NA,31973,31971,NA,8,5,NA
31977,31977,0.00156046602809743,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H7N10F2S1","HILIC",NA,NA,10747400,NA,NA,31977,NA,NA,7
31984,31982,0.0141424994806456,"Hex(1)HexNAc(1)NeuAc(2) _ H9N9F2S1","C2 & CE & HILIC",21178550,2878246.66666667,20789900,31984,31984,31982,5,4,8
31991,31992,0.00161536828316005,"Hex(2)HexNAc(2)NeuAc(1) _ H7N11F1S1","C2",10276685,NA,NA,31991,NA,NA,7,NA,NA
31998,0,0,"","C2 & CE & HILIC",16653466.6666667,2278970,2054336.66666667,31999,32001,31998,4,3,10
32010,0,0,"","CE",NA,1234395,NA,NA,32010,NA,NA,5,NA
32014,32016,0.00118695267107108,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N9F2S1","C2",6556626,NA,NA,32014,NA,NA,1,NA,NA
32024,32023,0.0206868997454325,"Hex(1)HexNAc(1)NeuAc(2) _ H8N10F2S1","HILIC",NA,NA,44060033.3333333,NA,NA,32024,NA,NA,8
32031,0,0,"","C2 & CE",26114650,2594005,NA,32031,32031,NA,7,5,NA
32039,32040,0.00626074276826906,"Hex(2)HexNAc(2)NeuAc(2) _ H8N9F3","CE",NA,2168049.66666667,NA,NA,32039,NA,NA,3,NA
32041,32040,0.00626074276826906,"Hex(2)HexNAc(2)NeuAc(2) _ H8N9F3","C2 & CE & HILIC",14550110,2307323.33333333,8895370,32042,32041,32041,5,2,9
32045,0,0,"","C2 & CE",23602733.3333333,2227446.66666667,NA,32045,32046,NA,6,4,NA
32050,0,0,"","C2",12260781.1,NA,NA,32050,NA,NA,8,NA,NA
32058,32056,0.00215655319333622,"Hex(2)HexNAc(2)NeuAc(1) _ H9N9F2S1","C2 & CE",1086664,684757,NA,32059,32057,NA,1,2,NA
32065,0,0,"","HILIC",NA,NA,5775060,NA,NA,32065,NA,NA,7
32067,0,0,"","C2 & HILIC",8689280,NA,15749400,32067,NA,32068,5,NA,8
32075,32074,0.000963474404451897,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N10F3","HILIC",NA,NA,7683553.33333333,NA,NA,32075,NA,NA,9
32084,32082,0.000719086140174094,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H8N9F3S1","C2 & CE",1584649.5,1602030,NA,32084,32084,NA,15,2,NA
32087,32087,0.000790504632866276,"Hex(1)HexNAc(1)NeuAc(1) _ H10N8F3S2","C2 & CE",39265266.6666667,4766190,NA,32087,32087,NA,6,4,NA
32090,0,0,"","HILIC",NA,NA,3081823.33333333,NA,NA,32090,NA,NA,10
32100,32098,0.00137935489765096,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H8N10F3","C2",4731554,NA,NA,32101,NA,NA,4,NA,NA
32106,0,0,"","C2 & HILIC",13798936.6666667,NA,3009015,32106,NA,32106,5,NA,7
32111,32111,0.00802403181839843,"Hex(1)HexNAc(1)NeuAc(2) _ H8N9F2S2","HILIC",NA,NA,22436533.3333333,NA,NA,32111,NA,NA,8
32130,32128,0.00121476055890859,"Hex(1)HexNAc(1)NeuAc(1) _ H9N9F3S2","C2 & CE & HILIC",17444973.3333333,3139870,19413833.3333333,32131,32131,32129,5,4,9
32133,0,0,"","CE",NA,2160606.66666667,NA,NA,32133,NA,NA,5,NA
32135,0,0,"","C2 & CE",13402350,2015780,NA,32136,32135,NA,8,6,NA
32143,32144,0.000925548971807926,"Hex(1)HexNAc(1)NeuAc(1) _ H10N9F2S2","C2",3346555,NA,NA,32143,NA,NA,3,NA,NA
32145,32144,0.000925548971807926,"Hex(1)HexNAc(1)NeuAc(1) _ H10N9F2S2","C2 & CE & HILIC",16120916.6666667,1898033.33333333,2685453.33333333,32146,32145,32145,4,3,11
32152,0,0,"","C2 & HILIC",5711162.25,NA,3843615,32152,NA,32153,6,NA,7
32166,0,0,"","C2 & CE",7295433.33333333,1462065.63333333,NA,32166,32167,NA,4,3,NA
32176,32178,0.000900791205998541,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H9N9F2S1","C2 & CE",26878366.6666667,2484606.66666667,NA,32176,32176,NA,7,5,NA
32187,32185,0.00813037440284028,"Hex(2)HexNAc(2)NeuAc(2) _ H8N9F2S1","CE & HILIC",NA,3020860,19202266.6666667,NA,32188,32186,NA,4,9
32193,0,0,"","C2 & CE",26743300,1100297.5,NA,32193,32193,NA,6,5,NA
32199,32201,0.000709648260078608,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H9N9F2S2","C2",3589220.5,NA,NA,32199,NA,NA,3,NA,NA
32202,32202,0.00128961470695409,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H9N9F2S1","C2 & HILIC",7297903.33333333,NA,1377815,32202,NA,32203,4,NA,10
32208,0,0,"","C2",3270158,NA,NA,32208,NA,NA,9,NA,NA
32213,0,0,"","C2 & CE",10676006.6666667,1752706.66666667,NA,32213,32213,NA,7,4,NA
32221,32219,0.00131762970156449,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H8N10F2S1","CE",NA,98123.65,NA,NA,32221,NA,NA,21,NA
32227,32226,0.00952445029744309,"Hex(2)HexNAc(2)NeuAc(2) _ H7N10F2S1","C2 & HILIC",3340117.66666667,NA,23755233.3333333,32228,NA,32226,3,NA,8
32233,32232,0.000775964956433475,"Hex(1)HexNAc(1)NeuAc(1) _ H10N8F2S3","C2 & CE & HILIC",14239735.6666667,3248990,6046760,32233,32233,32235,4,4,10
32241,32243,0.00659959560871015,"Hex(2)HexNAc(2)NeuAc(2) _ H8N10F3","HILIC",NA,NA,888728.5,NA,NA,32241,NA,NA,6
32244,32243,0.00659959560871015,"Hex(2)HexNAc(2)NeuAc(2) _ H8N10F3","C2",7332613.33333333,NA,NA,32244,NA,NA,2,NA,NA
32247,0,0,"","C2 & CE",19234700,1981720,NA,32247,32248,NA,5,4,NA
32250,0,0,"","C2 & CE",28024933.3333333,3085720,NA,32251,32250,NA,6,4,NA
32270,32269,0.000223415758461031,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H7N10F3S1","HILIC",NA,NA,7500842,NA,NA,32270,NA,NA,8
32274,32273,0.000466782971938403,"Hex(1)HexNAc(1)NeuAc(1) _ H9N9F2S3","CE & HILIC",NA,1492572,23665433.3333333,NA,32274,32274,NA,3,9
